Time (s),Sample #,Channel A (V)
1.263828,1112,0.020295
1.263831,1113,0.020295
1.263833,1114,0.020295
1.263836,1115,0.020295
1.263838,1116,-0.023652
1.263841,1117,0.020295
1.263843,1118,-0.023652
1.263846,1119,-0.023652
1.263848,1120,-0.023652
1.263851,1121,-0.023652
1.263854,1122,-0.023652
1.263856,1123,-0.023652
1.263858,1124,-0.023652
1.263861,1125,-0.023652
1.263864,1126,-0.023652
1.263866,1127,-0.023652
1.263869,1128,0.020295
1.263871,1129,-0.023652
1.263874,1130,-0.023652
1.263876,1131,-0.023652
1.263879,1132,-0.023652
1.263882,1133,0.020295
1.263884,1134,-0.023652
1.263886,1135,0.020295
1.329521,1136,-0.023652
1.329541,1137,0.020295
1.329543,1138,0.020295
1.329544,1139,0.020295
1.329546,1140,-0.023652
1.329548,1141,-0.023652
1.329549,1142,-0.023652
1.329551,1143,0.020295
1.329552,1144,-0.023652
1.329553,1145,-0.023652
1.329554,1146,0.020295
1.329555,1147,0.020295
1.329556,1148,-0.023652
1.329558,1149,-0.023652
1.329559,1150,-0.023652
1.329560,1151,0.020295
1.329561,1152,-0.023652
1.329562,1153,0.020295
1.329563,1154,0.020295
1.329565,1155,0.020295
1.329566,1156,0.020295
1.329567,1157,0.020295
1.329568,1158,0.020295
1.329569,1159,0.020295
1.329570,1160,0.020295
1.329571,1161,0.020295
1.329572,1162,-0.023652
1.329573,1163,0.020295
1.329575,1164,0.020295
1.329576,1165,-0.023652
1.329577,1166,0.020295
1.329578,1167,-0.023652
1.329579,1168,0.020295
1.329580,1169,0.020295
1.329581,1170,-0.023652
1.329583,1171,-0.023652
1.329584,1172,-0.023652
1.329585,1173,0.020295
1.329586,1174,-0.023652
1.329587,1175,0.020295
1.329588,1176,0.020295
1.329589,1177,0.020295
1.329590,1178,0.020295
1.329591,1179,-0.023652
1.329592,1180,-0.023652
1.329594,1181,0.020295
1.329595,1182,0.020295
1.329596,1183,0.020295
1.329597,1184,-0.023652
1.329598,1185,-0.023652
1.329599,1186,0.020295
1.329600,1187,-0.023652
1.329601,1188,-0.023652
1.329602,1189,0.020295
1.329603,1190,-0.023652
1.329604,1191,-0.023652
1.329605,1192,-0.023652
1.329606,1193,-0.023652
1.329608,1194,0.020295
1.329609,1195,0.020295
1.329610,1196,-0.023652
1.329611,1197,-0.023652
1.329612,1198,0.020295
1.329613,1199,0.020295
1.329614,1200,0.020295
1.329615,1201,-0.023652
1.329616,1202,-0.023652
1.329617,1203,0.020295
1.329619,1204,0.020295
1.329620,1205,-0.023652
1.329621,1206,-0.023652
1.329622,1207,0.020295
1.329623,1208,0.020295
1.329624,1209,-0.023652
1.329625,1210,-0.023652
1.329626,1211,-0.023652
1.329627,1212,-0.023652
1.329629,1213,0.020295
1.329630,1214,0.020295
1.329631,1215,-0.023652
1.329632,1216,0.020295
1.329633,1217,0.020295
1.329634,1218,0.020295
1.329635,1219,-0.023652
1.329636,1220,-0.023652
1.329637,1221,-0.023652
1.329638,1222,-0.023652
1.329639,1223,-0.023652
1.329640,1224,0.020295
1.329641,1225,0.020295
1.329642,1226,0.020295
1.329643,1227,0.020295
1.329644,1228,-0.023652
1.329646,1229,0.020295
1.329647,1230,-0.023652
1.329648,1231,0.020295
1.329649,1232,-0.023652
1.329650,1233,0.020295
1.329651,1234,0.020295
1.329652,1235,0.020295
1.394660,1236,0.020295
1.394716,1237,0.020295
1.394720,1238,0.020295
1.394723,1239,-0.023652
1.394727,1240,0.020295
1.394730,1241,-0.023652
1.394733,1242,0.020295
1.394735,1243,0.020295
1.394738,1244,-0.023652
1.394741,1245,0.020295
1.394744,1246,0.020295
1.394746,1247,-0.023652
1.394749,1248,0.020295
1.394752,1249,-0.023652
1.394754,1250,-0.023652
1.394757,1251,-0.023652
1.394759,1252,0.020295
1.394762,1253,-0.023652
1.394765,1254,0.020295
1.394768,1255,-0.023652
1.394770,1256,0.020295
1.394773,1257,0.020295
1.394775,1258,0.020295
1.394778,1259,-0.023652
1.394780,1260,0.020295
1.394783,1261,-0.023652
1.394785,1262,-0.023652
1.394788,1263,-0.023652
1.394791,1264,-0.023652
1.394793,1265,0.020295
1.394795,1266,-0.023652
1.394798,1267,0.020295
1.394800,1268,0.020295
1.394803,1269,0.020295
1.394805,1270,-0.023652
1.394808,1271,0.020295
1.394810,1272,-0.023652
1.394812,1273,-0.023652
1.394815,1274,-0.023652
1.394818,1275,-0.023652
1.394820,1276,-0.023652
1.394823,1277,0.020295
1.394825,1278,-0.023652
1.394827,1279,0.020295
1.394830,1280,-0.023652
1.394832,1281,-0.023652
1.394835,1282,-0.023652
1.394837,1283,-0.023652
1.394839,1284,0.020295
1.394842,1285,0.020295
1.460102,1286,0.020295
1.460153,1287,0.020295
1.460157,1288,0.020295
1.460160,1289,0.020295
1.460163,1290,-0.023652
1.460166,1291,-0.023652
1.460169,1292,0.020295
1.460172,1293,-0.023652
1.460175,1294,-0.023652
1.460179,1295,-0.023652
1.460182,1296,-0.023652
1.460184,1297,0.020295
1.460187,1298,-0.023652
1.460190,1299,-0.023652
1.460193,1300,0.020295
1.460195,1301,-0.023652
1.460198,1302,0.020295
1.460200,1303,-0.023652
1.460203,1304,0.020295
1.460205,1305,-0.023652
1.460208,1306,-0.023652
1.460210,1307,-0.023652
1.460213,1308,-0.023652
1.460215,1309,-0.023652
1.460217,1310,-0.023652
1.460220,1311,-0.023652
1.460223,1312,-0.023652
1.460225,1313,-0.023652
1.460228,1314,0.020295
1.460230,1315,0.020295
1.460233,1316,0.020295
1.460235,1317,0.020295
1.460237,1318,0.020295
1.460240,1319,0.020295
1.460242,1320,-0.023652
1.460244,1321,-0.023652
1.460247,1322,0.020295
1.460249,1323,-0.023652
1.460252,1324,0.020295
1.460254,1325,-0.023652
1.460257,1326,0.020295
1.460259,1327,-0.023652
1.460262,1328,0.020295
1.460264,1329,-0.023652
1.460266,1330,0.020295
1.460269,1331,0.020295
1.460271,1332,-0.023652
1.460274,1333,-0.023652
1.460276,1334,0.020295
1.460279,1335,0.020295
1.460281,1336,0.020295
1.460283,1337,0.020295
1.460285,1338,-0.023652
1.460288,1339,-0.023652
1.460290,1340,0.020295
1.460293,1341,0.020295
1.460295,1342,0.020295
1.460297,1343,0.020295
1.460300,1344,0.020295
1.460302,1345,0.020295
1.460304,1346,-0.023652
1.460307,1347,0.020295
1.460309,1348,-0.023652
1.460312,1349,0.020295
1.460314,1350,0.020295
1.460317,1351,-0.023652
1.460319,1352,-0.023652
1.460321,1353,0.020295
1.460324,1354,-0.023652
1.460327,1355,0.020295
1.460329,1356,-0.023652
1.460332,1357,0.020295
1.460334,1358,0.020295
1.460336,1359,0.020295
1.460338,1360,0.020295
1.460341,1361,0.020295
1.460343,1362,-0.023652
1.460346,1363,0.020295
1.460348,1364,-0.023652
1.460350,1365,-0.023652
1.460353,1366,-0.023652
1.460355,1367,0.020295
1.460358,1368,-0.023652
1.460360,1369,0.020295
1.460362,1370,0.020295
1.460365,1371,0.020295
1.460367,1372,0.020295
1.460370,1373,-0.023652
1.460372,1374,-0.023652
1.460374,1375,0.020295
1.460377,1376,0.020295
1.460379,1377,-0.023652
1.460381,1378,0.020295
1.460384,1379,-0.023652
1.460386,1380,-0.023652
1.460388,1381,0.020295
1.460390,1382,0.020295
1.460393,1383,-0.023652
1.460395,1384,-0.023652
1.460398,1385,-0.023652
1.526218,1386,-0.023652
1.526277,1387,0.020295
1.526283,1388,0.020295
1.526286,1389,-0.023652
1.526290,1390,0.020295
1.526293,1391,-0.023652
1.526296,1392,-0.023652
1.526299,1393,-0.023652
1.526302,1394,0.020295
1.526305,1395,0.020295
1.526307,1396,0.020295
1.526310,1397,0.020295
1.526313,1398,0.020295
1.526315,1399,0.020295
1.526318,1400,0.020295
1.526321,1401,0.020295
1.526324,1402,0.020295
1.526327,1403,0.020295
1.526329,1404,-0.023652
1.526332,1405,0.020295
1.526335,1406,-0.023652
1.526338,1407,0.020295
1.526341,1408,-0.023652
1.526344,1409,0.020295
1.526346,1410,-0.023652
1.526349,1411,-0.023652
1.526352,1412,0.020295
1.526355,1413,0.020295
1.526358,1414,-0.023652
1.526361,1415,0.020295
1.526364,1416,-0.023652
1.526367,1417,0.020295
1.526369,1418,0.020295
1.526372,1419,0.020295
1.526374,1420,0.020295
1.526377,1421,0.020295
1.526380,1422,0.020295
1.526477,1423,-0.023652
1.526480,1424,0.020295
1.526483,1425,0.020295
1.526486,1426,-0.023652
1.526489,1427,-0.023652
1.526492,1428,0.020295
1.526494,1429,-0.023652
1.526497,1430,-0.023652
1.526500,1431,-0.023652
1.526503,1432,-0.023652
1.526506,1433,-0.023652
1.526508,1434,-0.023652
1.526511,1435,0.020295
1.592302,1436,-0.023652
1.592357,1437,0.020295
1.592362,1438,0.020295
1.592365,1439,0.020295
1.592368,1440,0.020295
1.592370,1441,0.020295
1.592373,1442,0.020295
1.592376,1443,0.020295
1.592378,1444,0.020295
1.592381,1445,0.020295
1.592383,1446,0.020295
1.592386,1447,-0.023652
1.592389,1448,0.020295
1.592391,1449,-0.023652
1.592394,1450,0.020295
1.592397,1451,0.020295
1.592399,1452,-0.023652
1.592402,1453,0.020295
1.592405,1454,0.020295
1.592407,1455,0.020295
1.592409,1456,-0.023652
1.592412,1457,0.020295
1.592414,1458,0.020295
1.592417,1459,-0.023652
1.592420,1460,-0.023652
1.592423,1461,0.020295
1.592425,1462,-0.023652
1.592428,1463,-0.023652
1.592431,1464,-0.023652
1.592433,1465,-0.023652
1.592436,1466,-0.023652
1.592438,1467,0.020295
1.592441,1468,0.020295
1.592443,1469,-0.023652
1.592446,1470,0.020295
1.592448,1471,-0.023652
1.592450,1472,-0.023652
1.592453,1473,0.020295
1.592455,1474,-0.023652
1.592458,1475,0.020295
1.592460,1476,0.020295
1.592462,1477,0.020295
1.592465,1478,-0.023652
1.592468,1479,-0.023652
1.592470,1480,0.020295
1.592473,1481,-0.023652
1.592475,1482,0.020295
1.592477,1483,-0.023652
1.592480,1484,0.020295
1.592482,1485,-0.023652
1.658688,1486,0.020295
1.658742,1487,0.020295
1.658746,1488,0.020295
1.658749,1489,-0.023652
1.658753,1490,0.020295
1.658756,1491,-0.023652
1.658759,1492,0.020295
1.658761,1493,-0.023652
1.658764,1494,0.020295
1.658766,1495,0.020295
1.658769,1496,0.020295
1.658771,1497,0.020295
1.658774,1498,0.020295
1.658776,1499,-0.023652
1.658779,1500,-0.023652
1.658781,1501,0.020295
1.658784,1502,0.020295
1.658786,1503,-0.023652
1.658789,1504,0.020295
1.658791,1505,0.020295
1.658794,1506,0.020295
1.658796,1507,-0.023652
1.658799,1508,0.020295
1.658801,1509,-0.023652
1.658804,1510,0.020295
1.658806,1511,0.020295
1.658809,1512,-0.023652
1.658812,1513,-0.023652
1.658814,1514,0.020295
1.658817,1515,-0.023652
1.658819,1516,0.020295
1.658822,1517,0.020295
1.658824,1518,0.020295
1.658826,1519,0.020295
1.658829,1520,0.020295
1.658831,1521,-0.023652
1.658834,1522,-0.023652
1.658836,1523,-0.023652
1.658839,1524,-0.023652
1.658842,1525,0.020295
1.658844,1526,0.020295
1.658847,1527,0.020295
1.658849,1528,-0.023652
1.658852,1529,-0.023652
1.658854,1530,-0.023652
1.658857,1531,-0.023652
1.658860,1532,-0.023652
1.658862,1533,-0.023652
1.658865,1534,-0.023652
1.658867,1535,0.020295
1.723044,1536,0.020295
1.723072,1537,0.020295
1.723074,1538,-0.023652
1.723076,1539,0.020295
1.723077,1540,0.020295
1.723078,1541,-0.023652
1.723080,1542,0.020295
1.723081,1543,0.020295
1.723082,1544,0.020295
1.723084,1545,0.020295
1.723085,1546,-0.023652
1.723087,1547,0.020295
1.723088,1548,-0.023652
1.723089,1549,-0.023652
1.723090,1550,-0.023652
1.723092,1551,-0.023652
1.723093,1552,-0.023652
1.723094,1553,0.020295
1.723095,1554,0.020295
1.723097,1555,-0.023652
1.723098,1556,-0.023652
1.723099,1557,0.020295
1.723100,1558,0.020295
1.723102,1559,0.020295
1.723103,1560,0.020295
1.723104,1561,-0.023652
1.723105,1562,0.020295
1.723106,1563,0.020295
1.723107,1564,0.020295
1.723108,1565,0.020295
1.723110,1566,-0.023652
1.723111,1567,-0.023652
1.723112,1568,0.020295
1.723113,1569,-0.023652
1.723114,1570,0.020295
1.723116,1571,-0.023652
1.723117,1572,-0.023652
1.723118,1573,-0.023652
1.723120,1574,0.020295
1.723121,1575,0.020295
1.723122,1576,0.020295
1.723123,1577,-0.023652
1.723124,1578,0.020295
1.723125,1579,-0.023652
1.723126,1580,0.020295
1.723127,1581,0.020295
1.723128,1582,-0.023652
1.723129,1583,0.020295
1.723130,1584,0.020295
1.723131,1585,0.020295
1.723132,1586,-0.023652
1.723133,1587,0.020295
1.723135,1588,0.020295
1.723136,1589,0.020295
1.723137,1590,-0.023652
1.723138,1591,-0.023652
1.723139,1592,0.020295
1.723140,1593,-0.023652
1.723141,1594,-0.023652
1.723142,1595,0.020295
1.723143,1596,0.020295
1.723145,1597,0.020295
1.723146,1598,0.020295
1.723147,1599,0.020295
1.723148,1600,0.020295
1.723149,1601,0.020295
1.723150,1602,-0.023652
1.723151,1603,0.020295
1.723152,1604,0.020295
1.723153,1605,-0.023652
1.723154,1606,-0.023652
1.723155,1607,0.020295
1.723156,1608,0.020295
1.723157,1609,-0.023652
1.723159,1610,0.020295
1.723160,1611,-0.023652
1.723161,1612,-0.023652
1.723162,1613,-0.023652
1.723163,1614,-0.023652
1.723164,1615,0.020295
1.723165,1616,0.020295
1.723166,1617,-0.023652
1.723167,1618,0.020295
1.723168,1619,-0.023652
1.723169,1620,0.020295
1.723170,1621,0.020295
1.723171,1622,0.020295
1.723172,1623,0.020295
1.723174,1624,-0.023652
1.723175,1625,0.020295
1.723176,1626,-0.023652
1.723177,1627,0.020295
1.723178,1628,0.020295
1.723179,1629,-0.023652
1.723180,1630,-0.023652
1.723181,1631,-0.023652
1.723182,1632,0.020295
1.723183,1633,0.020295
1.723184,1634,-0.023652
1.723186,1635,-0.023652
1.782785,1636,0.020295
1.782802,1637,0.020295
1.782805,1638,-0.023652
1.782809,1639,-0.023652
1.782811,1640,0.020295
1.782814,1641,-0.023652
1.782816,1642,0.020295
1.782818,1643,-0.023652
1.782821,1644,-0.023652
1.782823,1645,-0.023652
1.782826,1646,-0.023652
1.782828,1647,0.020295
1.782831,1648,-0.023652
1.782833,1649,-0.023652
1.782836,1650,-0.023652
1.782838,1651,-0.023652
1.782841,1652,-0.023652
1.782843,1653,0.020295
1.782845,1654,-0.023652
1.782848,1655,0.020295
1.782850,1656,0.020295
1.782852,1657,0.020295
1.782855,1658,-0.023652
1.782857,1659,0.020295
1.782859,1660,-0.023652
1.782862,1661,-0.023652
1.782864,1662,-0.023652
1.782866,1663,0.020295
1.782869,1664,0.020295
1.782871,1665,0.020295
1.782874,1666,0.020295
1.782876,1667,-0.023652
1.782878,1668,-0.023652
1.782881,1669,0.020295
1.782883,1670,-0.023652
1.782885,1671,-0.023652
1.782888,1672,-0.023652
1.782890,1673,-0.023652
1.782893,1674,0.020295
1.782895,1675,0.020295
1.782898,1676,0.020295
1.782900,1677,0.020295
1.782902,1678,-0.023652
1.782905,1679,0.020295
1.782907,1680,-0.023652
1.782910,1681,0.020295
1.782912,1682,0.020295
1.782914,1683,-0.023652
1.782917,1684,0.020295
1.782919,1685,0.020295
1.848777,1686,0.020295
1.848830,1687,-0.023652
1.848835,1688,-0.023652
1.848838,1689,-0.023652
1.848842,1690,-0.023652
1.848844,1691,-0.023652
1.848847,1692,-0.023652
1.848850,1693,-0.023652
1.848852,1694,-0.023652
1.848855,1695,-0.023652
1.848858,1696,0.020295
1.848861,1697,0.020295
1.848863,1698,-0.023652
1.848866,1699,0.020295
1.848868,1700,0.020295
1.848871,1701,-0.023652
1.848874,1702,0.020295
1.848877,1703,-0.023652
1.848879,1704,-0.023652
1.848882,1705,-0.023652
1.848884,1706,-0.023652
1.848886,1707,0.020295
1.848889,1708,-0.023652
1.848892,1709,0.020295
1.848894,1710,0.020295
1.848896,1711,-0.023652
1.848899,1712,-0.023652
1.848901,1713,0.020295
1.848904,1714,0.020295
1.848906,1715,-0.023652
1.848908,1716,0.020295
1.848911,1717,-0.023652
1.848913,1718,-0.023652
1.848916,1719,-0.023652
1.848918,1720,-0.023652
1.848920,1721,-0.023652
1.848923,1722,-0.023652
1.848925,1723,0.020295
1.848928,1724,0.020295
1.848930,1725,-0.023652
1.848933,1726,-0.023652
1.848936,1727,0.020295
1.848938,1728,-0.023652
1.848940,1729,-0.023652
1.848943,1730,-0.023652
1.848945,1731,-0.023652
1.848948,1732,-0.023652
1.848950,1733,-0.023652
1.848952,1734,-0.023652
1.848955,1735,-0.023652
1.914709,1736,0.020295
1.914763,1737,0.020295
1.914767,1738,0.020295
1.914770,1739,0.020295
1.914773,1740,-0.023652
1.914777,1741,-0.023652
1.914780,1742,-0.023652
1.914783,1743,0.020295
1.914785,1744,0.020295
1.914788,1745,0.020295
1.914790,1746,0.020295
1.914793,1747,0.020295
1.914795,1748,-0.023652
1.914798,1749,0.020295
1.914801,1750,-0.023652
1.914804,1751,-0.023652
1.914806,1752,0.020295
1.914809,1753,0.020295
1.914811,1754,0.020295
1.914813,1755,0.020295
1.914816,1756,0.020295
1.914818,1757,0.020295
1.914821,1758,0.020295
1.914823,1759,-0.023652
1.914826,1760,-0.023652
1.914829,1761,0.020295
1.914831,1762,-0.023652
1.914833,1763,-0.023652
1.914836,1764,-0.023652
1.914838,1765,-0.023652
1.914841,1766,-0.023652
1.914844,1767,-0.023652
1.914846,1768,-0.023652
1.914848,1769,0.020295
1.914851,1770,-0.023652
1.914853,1771,-0.023652
1.914856,1772,0.020295
1.914858,1773,0.020295
1.914861,1774,-0.023652
1.914863,1775,0.020295
1.914866,1776,0.020295
1.914869,1777,-0.023652
1.914871,1778,0.020295
1.914873,1779,0.020295
1.914876,1780,-0.023652
1.914878,1781,0.020295
1.914881,1782,-0.023652
1.914884,1783,-0.023652
1.914886,1784,0.020295
1.914888,1785,0.020295
1.914891,1786,0.020295
1.914894,1787,0.020295
1.914896,1788,0.020295
1.914898,1789,-0.023652
1.914900,1790,-0.023652
1.914903,1791,0.020295
1.914905,1792,-0.023652
1.914908,1793,0.020295
1.914910,1794,-0.023652
1.914913,1795,0.020295
1.914915,1796,-0.023652
1.914917,1797,-0.023652
1.914920,1798,0.020295
1.914922,1799,-0.023652
1.914925,1800,-0.023652
1.914927,1801,-0.023652
1.914929,1802,0.020295
1.914932,1803,-0.023652
1.914934,1804,-0.023652
1.914937,1805,-0.023652
1.914939,1806,-0.023652
1.914941,1807,0.020295
1.914944,1808,0.020295
1.914946,1809,0.020295
1.914948,1810,-0.023652
1.914951,1811,-0.023652
1.914953,1812,-0.023652
1.914955,1813,-0.023652
1.914958,1814,0.020295
1.914961,1815,0.020295
1.914963,1816,0.020295
1.914966,1817,0.020295
1.914968,1818,0.020295
1.914970,1819,0.020295
1.914973,1820,-0.023652
1.914975,1821,0.020295
1.914977,1822,0.020295
1.914980,1823,0.020295
1.914982,1824,0.020295
1.914984,1825,0.020295
1.914987,1826,0.020295
1.914989,1827,-0.023652
1.914992,1828,0.020295
1.914994,1829,0.020295
1.914997,1830,0.020295
1.914999,1831,0.020295
1.915001,1832,0.020295
1.915003,1833,0.020295
1.915006,1834,-0.023652
1.915008,1835,-0.023652
1.981108,1836,0.020295
1.981161,1837,0.020295
1.981165,1838,0.020295
1.981168,1839,0.020295
1.981171,1840,0.020295
1.981174,1841,0.020295
1.981176,1842,-0.023652
1.981180,1843,0.020295
1.981183,1844,-0.023652
1.981186,1845,-0.023652
1.981189,1846,-0.023652
1.981191,1847,-0.023652
1.981194,1848,0.020295
1.981197,1849,-0.023652
1.981199,1850,-0.023652
1.981202,1851,-0.023652
1.981204,1852,0.020295
1.981207,1853,-0.023652
1.981209,1854,0.020295
1.981212,1855,-0.023652
1.981214,1856,-0.023652
1.981217,1857,0.020295
1.981219,1858,0.020295
1.981222,1859,0.020295
1.981224,1860,-0.023652
1.981227,1861,-0.023652
1.981229,1862,0.020295
1.981231,1863,-0.023652
1.981234,1864,0.020295
1.981236,1865,-0.023652
1.981238,1866,0.020295
1.981241,1867,0.020295
1.981243,1868,-0.023652
1.981246,1869,-0.023652
1.981248,1870,-0.023652
1.981250,1871,0.020295
1.981253,1872,-0.023652
1.981255,1873,0.020295
1.981257,1874,-0.023652
1.981260,1875,0.020295
1.981263,1876,0.020295
1.981265,1877,0.020295
1.981268,1878,0.020295
1.981270,1879,0.020295
1.981273,1880,-0.023652
1.981275,1881,0.020295
1.981278,1882,0.020295
1.981280,1883,0.020295
1.981282,1884,-0.023652
1.981285,1885,0.020295
2.047406,1886,-0.023652
2.047462,1887,-0.023652
2.047467,1888,0.020295
2.047471,1889,-0.023652
2.047474,1890,-0.023652
2.047476,1891,-0.023652
2.047479,1892,-0.023652
2.047481,1893,-0.023652
2.047484,1894,0.020295
2.047487,1895,0.020295
2.047489,1896,0.020295
2.047492,1897,0.020295
2.047494,1898,0.020295
2.047496,1899,0.020295
2.047499,1900,0.020295
2.047501,1901,-0.023652
2.047504,1902,-0.023652
2.047506,1903,0.020295
2.047509,1904,0.020295
2.047511,1905,0.020295
2.047514,1906,-0.023652
2.047517,1907,-0.023652
2.047520,1908,-0.023652
2.047523,1909,0.020295
2.047525,1910,-0.023652
2.047528,1911,-0.023652
2.047530,1912,-0.023652
2.047533,1913,-0.023652
2.047536,1914,-0.023652
2.047538,1915,-0.023652
2.047541,1916,0.020295
2.047543,1917,0.020295
2.047546,1918,0.020295
2.047548,1919,-0.023652
2.047550,1920,-0.023652
2.047553,1921,-0.023652
2.047555,1922,0.020295
2.047557,1923,-0.023652
2.047560,1924,-0.023652
2.047563,1925,-0.023652
2.047566,1926,0.020295
2.047568,1927,-0.023652
2.047570,1928,0.020295
2.047573,1929,-0.023652
2.047575,1930,-0.023652
2.047578,1931,0.020295
2.047580,1932,0.020295
2.047583,1933,0.020295
2.047585,1934,0.020295
2.047588,1935,-0.023652
2.113267,1936,-0.023652
2.113309,1937,0.020295
2.113311,1938,0.020295
2.113313,1939,0.020295
2.113314,1940,0.020295
2.113316,1941,-0.023652
2.113317,1942,0.020295
2.113319,1943,-0.023652
2.113320,1944,0.020295
2.113322,1945,0.020295
2.113323,1946,-0.023652
2.113324,1947,-0.023652
2.113326,1948,-0.023652
2.113327,1949,0.020295
2.113328,1950,-0.023652
2.113329,1951,-0.023652
2.113331,1952,-0.023652
2.113332,1953,0.020295
2.113333,1954,-0.023652
2.113334,1955,0.020295
2.113336,1956,0.020295
2.113337,1957,-0.023652
2.113338,1958,-0.023652
2.113339,1959,0.020295
2.113340,1960,-0.023652
2.113342,1961,-0.023652
2.113343,1962,-0.023652
2.113344,1963,0.020295
2.113345,1964,0.020295
2.113346,1965,0.020295
